DATA,CADERNO,PAGINA,NOME,PUBLICACAO,TEXTO,LISTANEGRITO
01-02-2023,1,3,PODER EXECUTIVO,11,"O GOVERNADOR DO ESTADO DO CEARÁ, no uso de suas atribuições que lhe confere o inciso VI, do art.88, da Constituição Estadual, CONSIDERANDO o disposto no art. 2°, §5º, da Lei Complementar n° 47, de 16 de julho de 2004, com redação conferida pela Lei Complementar n° 191, de 13 de janeiro de 2019, publicada no Diário Oficial do Estado de 13 de janeiro de 2019, e CONSIDERANDO, ainda, o previsto no §1º do Art. 6º do Decreto nº 33.393, de 13 de dezembro de 2019, RESOLVE NOMEAR SAMUEL ELÂNIO DE OLIVEIRA JÚNIOR, Secretário da Segurança Pública e Defesa Social, na função de Presidente do Comitê Executivo de Governança do Fundo de Segurança Pública e Defesa Social do Estado do Ceará, a partir de 01 de janeiro de 2023. PALÁCIO DA ABOLIÇÃO DO GOVERNO DO ESTADO DO CEARÁ, em Fortaleza, 31 de janeiro de 2023.Elmano de Freitas da CostaGOVERNADOR DO ESTADO DO CEARÁ",['NOMEAR SAMUEL ELÂNIO DE OLIVEIRA JÚNIOR']
01-02-2023,1,3,PODER EXECUTIVO,12,"O GOVERNADOR DO ESTADO DO CEARÁ, no exercício de suas atribuições legal e constitucionalmente estabelecidas, CONSIDERANDO as disposições da Lei Estadual de n0 18.091, de 02 de junho de 2022, alterada pela Lei Estadual nº 18.188, de 29 de agosto de 2022; CONSIDERANDO o ato publicado em 20 de outubro de 2022, que nomeou e empossou os integrantes do Conselho Estadual dos Direitos da População em Situação de Rua e Superação da Situação de Rua – CEPOP-CE; CONSIDERANDO o constante no Processo Viproc nº 10727957/2022, RESOLVE NOMEAR os seguintes MEMBROS: Represen-tante de Órgãos Públicos: Maria Aldacir Simões, em substituição a Maria Heurenice Moura de Souza, como representante Titular da Secretaria da Proteção Social, Justiça, Cidadania, Mulheres e Direitos Humanos do Estado do Ceará – SPS. Representante de Entidade ou Organização Civil: Aurileda Domingos Gomes, em substituição a Viviane Gomes Galvão, como representante Suplente do Instituto Maria da Hora, para o mandato da 1a Gestão, biênio 2022-2024, mantidos os demais membros designados. PALÁCIO DA ABOLIÇÃO, DO GOVERNO DO ESTADO DO CEARÁ, em Fortaleza, aos 31 de janeiro de 2023.Elmano de Freitas da CostaGOVERNADOR DO ESTADO DO CEARÁ","['NOMEAR', 'MEMBROS']"
01-02-2023,1,3,PODER EXECUTIVO,13,"O GOVERNADOR DO ESTADO DO CEARÁ, no uso de suas atribuições que lhe confere o inciso I do art. 88, da Constituição do Estado do Ceará, e em conformidade com a Lei Estadual n° 16.710, de 21 de dezembro de 2018, RESOLVE NOMEAR JOÃO SALMITO FILHO, para exercer as funções do cargo de provimento em comissão de Secretário do Desenvolvimento Econômico e Trabalho, integrante da estrutura organizacional da CASA CIVIL, a partir de 01 de fevereiro de 2023. PALÁCIO DA ABOLIÇÃO DO GOVERNO DO ESTADO DO CEARÁ, em Fortaleza, 01 de fevereiro de 2023.Elmano de Freitas da CostaGOVERNADOR DO ESTADO DO CEARÁ",['NOMEAR JOÃO SALMITO FILHO']
01-02-2023,1,3,PODER EXECUTIVO,14,"O GOVERNADOR DO ESTADO DO CEARÁ, no uso de suas atribuições que lhe confere o inciso I do art. 88, da Constituição do Estado do Ceará, e em conformidade com a Lei Estadual n° 16.710, de 21 de dezembro de 2018, RESOLVE NOMEAR JOSÉ JÁCOME CARNEIRO ALBUQUERQUE, para exercer as funções do cargo de provimento em comissão de Secretário das Cidades, integrante da estrutura organizacional da SECRETARIA DAS CIDADES, a partir de 01 de fevereiro de 2023. PALÁCIO DA ABOLIÇÃO DO GOVERNO DO ESTADO DO CEARÁ, em Fortaleza, 01 de fevereiro de 2023.Elmano de Freitas da CostaGOVERNADOR DO ESTADO DO CEARÁ",['NOMEAR JOSÉ JÁCOME CARNEIRO ALBUQUERQUE']
01-02-2023,1,4,PODER EXECUTIVO,15,"O GOVERNADOR DO ESTADO DO CEARÁ, no uso de suas atribuições que lhe confere o inciso do art. 88, da Constituição do Estado do Ceará, e em conformidade com a Lei Estadual n° 16.710, de 21 de dezembro de 2018, RESOLVE NOMEAR MOISÉS BRAZ RICARDO, para exercer as funções do cargo de provimento em comissão de Secretário do Desenvolvimento Agrário, integrante da estrutura organizacional da SECRETARIA DO DESENVOL-VIMENTO AGRÁRIO, a partir de 01 de fevereiro de 2023. PALÁCIO DA ABOLIÇÃO DO GOVERNO DO ESTADO DO CEARÁ, em Fortaleza, 01 de fevereiro de 2023.Elmano de Freitas da CostaGOVERNADOR DO ESTADO DO CEARÁ",['NOMEAR MOISÉS BRAZ RICARDO']
01-02-2023,1,4,CASA CIVIL,1,"O SECRETÁRIO DE ESTADO CHEFE DA CASA CIVIL DO ESTADO DO CEARÁ, no uso das suas atribuições legais, com fundamento no Decreto n. 32.969, de 14 de fevereiro de 2019, RESOLVE AUTORIZAR RAFAEL MACHADO MORAES, Procurador-Geral do Estado, matrícula nº 405047-1-0, a viajar à cidade de Brasília-DF, no dia 30 de janeiro de 2023, com a finalidade de participar de reunião do Colégio Nacional de Procuratadores-Gerais dos Estados e do Distrito Federal - CONPEG, de interesse da Administração Pública, atribuindo-lhe ½ (meia) diária no valor unitário de R$ 175,24 (cento e setenta e cinco reais e vinte e quatro centavos), acrescidos de 60% (sessenta por cento), no valor total de R$ 280,38 (duzentos e oitenta reais e trinta e oito centavos), mais uma ajuda de custo no valor de R$ 350,48 (trezentos e cinquenta reais e quarenta e oito centavos), e passagem aérea, para o trecho Fortaleza/Brasília/Fortaleza, no valor de R$ 2.274,28 (dois mil, duzentos e setenta e quatro reais e vinte e oito centavos), totalizando R$ 2.905,14 (dois mil, novecentos e cinco reais e quartoze centavos), na forma dos arts. 1º, 3º, § 1º do art. 4º, alínea “a”, § 1º do art. 5º, 6º, 8º e 10º, anexo I e III, classe I, do Decreto nº 30.719, de 25 de outubro de 2011, devendo a despesa correr à conta da dotação orçamentária deste Órgão. CASA CIVIL, em Fortaleza, 27 de janeiro de 2023.Maximiliano Cesar Pedrosa Quintino de MedeirosSECRETÁRIO DE ESTADO CHEFE DA CASA CIVILRegistre-se e publique-se.","['RAFAEL MACHADO MORAES', 'viajar']"
01-02-2023,1,4,CASA CIVIL,2,"O SECRETÁRIO DE ESTADO CHEFE DA CASA CIVIL DO ESTADO DO CEARÁ, no uso de suas atribuições legais, RESOLVE AUTORIZAR o servidor LUÍS MAURO ALBUQUERQUE ARAÚJO, ocupante do cargo de Secretário da Administração Penitenciária, matrícula nº 431.016-1-7, desta Secretaria da Administração Penitenciária, a viajar à cidade de Brasília-DF, no período 24 à 31 de janeiro do ano em curso, a fim de realizar visita técnica na Diretoria Penitenciária de Operações Especiais e de participar de reuniões na Secretaria Nacional de Politicas Penais, na Diretoria do Sistema Penitenciário Nacional, na Secretaria de Estado da Administração Penitenciária do Distrito Federal – SEAPE/DF, na Diretoria de Inteligência da Secretaria Nacional de Políticas Penais e de participar de reuniões com o Secretário Nacional de Políticas Penais e com a Secretária Executiva do Ministério da Educação do Governo Federal concedendo-lhe 7,50 (sete e meia) diárias, no valor unitário de R$ 350,48 (trezentos e cinquenta reais e quarenta e oito centavos), acrescidos de 60% (sessenta por cento) e ajuda de custo no valor R$ 350,48 (trezentos e cinquenta reais e quarenta e oito centavos), no valor total de R$ 4.556,24 (quatro mil, quinhentos e cinquenta e seis reais e vinte e quatro centavos), passagem aérea para o trecho Fortaleza-CE/Brasília-DF/Fortaleza-CE, no valor total R$ 3.243,37 (três mil, duzentos e quarenta e três reais e trinta e sete centavos) e perfazendo um total de R$ 7.799,61 (sete mil, setecentos e noventa e nove reais e sessenta e um centavos), de acordo com o artigo 3º; alínea b, § 1º e 3º do artigo 4º; art. 5º e seu § 1º; arts. 6º, 8º e 10, classe I do anexo I do Decreto nº 30.719, de 25 de outubro de 2011, devendo a despesa correr à conta da dotação orçamentária desta SAP. PALÁCIO DA ABOLIÇÃO DO GOVERNO DO ESTADO DO CEARÁ, em Fortaleza, 23 de janeiro de 2023.Maximiliano César Pedrosa Quintino de MedeirosSECRETÁRIO DE ESTADO CHEFE DA CASA CIVIL","['LUÍS MAURO ALBUQUERQUE ARAÚJO', 'viajar']"
01-02-2023,1,4,CASA CIVIL,3,"O SECRETÁRIO DE ESTADO CHEFE DA CASA CIVIL, no uso de suas atribuições legais, nos termos do Decreto nº 32.969, de 14 fevereiro de 2019, RESOLVE AUTORIZAR FABRÍZIO GOMES SANTOS, que exerce as funções do cargo de provimento em comissão de Secretário da Fazenda, matrícula funcional nº 497.628.1.X, a viajar à cidade de Brasília - DF, no período de 25 a 27 de janeiro de 2023, a fim de Participar da 29ª reunião extraordinária do Comitê Nacional de Secretários de Fazenda, Finanças, Receita ou Tributação dos Estados e do Distrito Federal - COMSEFAZ, concedendo-lhe 02 (duas) diárias e meia, no valor unitário de R$ 350,48 (trezentos e cinquenta reais e quarenta e oito centavos), acrescidos de 60%, totalizando R$ 1.401,92 (mil quatro-centos e um reais e noventa e dois centavos), mais 01 (uma) ajuda de custo no valor de R$ 350,48 (trezentos e cinquenta reais e quarenta e oito centavos), e passagem aérea para o trecho FORTALEZA/BRASÍLIA/FORTALEZA no valor de R$ 2.438,08 (dois mil quatrocentos e trinta e oito reais e oito centavos), perfazendo um total de R$ 4.190,48 (quatro mil cento e noventa reais e quarenta e oito centavos),com fundamento no §1º, do art. 5º, dos Anexos I e II, todos do Decreto Estadual nº 30.719, de 25 de outubro de 2011, correndo a despesa por dotação orçamentária da SECRETARIA DA FAZENDA. SECRETARIA DA FAZENDA, em Fortaleza, 18 de janeiro de 2023.Maximiliano César Pedrosa Quintino de MedeirosSECRETÁRIO DE ESTADO CHEFE DA CASA CIVIL","[' FABRÍZIO GOMES SANTOS', 'viajar']"
01-02-2023,1,4,CASA CIVIL,4,"O SECRETÁRIO DE ESTADO CHEFE DA CASA CIVIL, no uso de suas atribuições legais, delegadas pelo Decreto nº 32.969, DOE de 15/02/2019 e suas alterações, RESOLVE AUTORIZAR CARLA MELO DA ESCÓSSIA, ASSESSORA ESPECIAL DA VICE-GOVERNADORIA, a viajar a  Cidade de Quixadá-CE, no dia 30 de janeiro do ano em curso, a fim de participar da Reunião Solene de Instalação do Comitê Deliberativo do Programa Integrado de Prevenção e Redução da Violência - PReVio, concedendo-lhe meia diária, no valor unitário de R$ 157,72 (cento e cinquenta e sete reais e setenta e dois centavos), no valor de R$ 78,86 (setenta e oito reais e oitenta e seis centavos), acrescido de 10% totalizando o valor de R$ 86,74 (oitenta e seis reais e setenta e quatro centavos), de acordo com o artigo 1º; alíneas b do § 1º do art. 4º; art. 5º e seu § 1º; art. 10; classe do anexo I do Decreto nº 30.719, DOE de 27/10/2011, alterado pelo Decreto nº 32.969, DOE de 15/02/2019, devendo a despesa correr à conta da dotação orçamentária da Assessoria Especial da Vice-Governadoria. PALÁCIO DA ABOLIÇÃO DO GOVERNO DO ESTADO DO CEARÁ, em Fortaleza, 26 de janeiro de 2023.Maximiliano César Pedrosa Quintino de MedeirosSECRETÁRIO DE ESTADO CHEFE DA CASA CIVIL","['CARLA MELO DA ESCÓSSIA', 'viajar']"
01-02-2023,1,4,CASA CIVIL,5,"O SECRETÁRIO DE ESTADO CHEFE DA CASA CIVIL, no uso de suas atribuições legais, RESOLVE AUTORIZAR SAMUEL ELANIO DE OLIVEIRA JUNIOR, Secretário da Segurança Pública e Defesa Social, a viajar a Brasília-DF, no período de 25 à 27/01/2023, com a finalidade de participar de reunião de Secretários Estaduais de Segurança Pública com o Ministro da Justiça e Segurança Pública, conforme Solicitação de Diária e Ajuda de Custo nº 38/2023, concedendo-lhe 2 (duas) diárias e meia, no valor de R$ 350,48 (trezentos e cinquenta reais e quarenta e oito centavos), acrescidos de 60%, mais ajuda de custo no valor total de R$ 350,48 (trezentos e cinquenta reais e quarenta e oito centavos) e passagem aérea no valor de R$ 2.745,97 (dois mil, setecentos e quarenta e cinco reais e noventa e sete centavos), perfazendo um total de R$ 4.498,37 (quatro mil, quatrocentos e noventa e oito reais e trinta e sete centavos), de acordo com o artigo 3º; alínea “b” § 1º, § 3º do artigo 4º; art. 5º e seu § 1º; arts. 6º, 8º e 10º; classe I, do anexo I do Decreto nº 30.719, de 25 de outubro de 2011, c/c o art. 2º do Decreto nº 32.969, de 14 de fevereiro de 2019, alterado pelo art. 1º do Decreto nº 33.023, de 22 de março de 2019, devendo a despesa correr à conta da dotação orçamentária da SSPDS. CASA CIVIL, em Fortaleza, 23 de janeiro de 2023.Maximiliano César Pedrosa Quintino de Medeiros  SECRETÁRIO DE ESTADO CHEFE DA CASA CIVILRegistre-se e publique-se.","['SAMUEL ELANIO DE OLIVEIRA JUNIOR, ', 'viajar']"
01-02-2023,1,4,CASA CIVIL,6,"PORTARIA CC Nº1480/2022 - O SECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNA DA CASA CIVIL, no uso da competência que lhe foi outorgada pelo Secretário de Estado Chefe da Casa Civil, através da Portaria nº 05/2021, de 14 de janeiro de 2021, combinado com a Portaria CC nº 049/2021, de 29 de março de 2021, esta publicada em DOE nº 073, de 30 de março de 2021 e , no uso de suas atribuições legais, RESOLVE AUTORIZAR os MILITARES da Casa Militar pertencente a estrutura organizacional da Casa Civil , relacionados no Anexo Único desta Portaria, a viajarem em objeto de serviço, com a finalidade de realizar serviço de interesse da Casa Militar , concedendo-lhes o direito à 01 (uma) e 1/2 (meia) diária dentro do Estado , de acordo com o artigo 3º; alínea “b”, § 1º do art. 4º; art. 5º e seu § 1º; art. 10, do Decreto nº 30.719, de 25 de outubro de 2011, devendo a despesa correr à conta da dotação orçamentária da Casa Civil. CASA CIVIL, em Fortaleza, 29 de dezembro de 2022.Francisco José Moura CavalcanteSECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNARegistre-se e publique-se.ANEXO ÚNICO A QUE SE REFERE A PORTARIA Nº1480/2022, DE 29 DE DEZEMBRO DE 2022NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTALREINALDO AQUINO DE SOUZAST PM800.120-1-2V30/12/2022 a 31/12/2022A serviço da Casa Militar no municipio de SOBRAL/CE1 e 1/261,3320%110,39RONER GOMES DA SILVA1º SGT PM800.053-5-0V30/12/2022 a 31/12/2022A serviço da Casa Militar no municipio de SOBRAL/CE1 e 1/261,3320%110,39PEDRO HENRIQUE CUNHA CARDOSO3º SGT PM799.720-1-0V30/12/2022 a 31/12/2022A serviço da Casa Militar no municipio de SOBRAL/CE1 e 1/261,3320%110,39","['PORTARIA CC Nº1480/2022 ', 'MILITARES', 'viajarem', 'NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTAL']"
01-02-2023,1,5,CASA CIVIL,7,"PORTARIA CC Nº1481/2022 - O SECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNA DA CASA CIVIL, no uso da competência que lhe foi outorgada pelo Secretário de Estado Chefe da Casa Civil, através da Portaria nº 05/2021, de 14 de janeiro de 2021, combinado com a Portaria CC nº 049/2021, de 29 de março de 2021, esta publicada em DOE nº 073, de 30 de março de 2021 e , no uso de suas atribuições legais, RESOLVE AUTORIZAR os MILITARES da Casa Militar pertencente a estrutura organizacional da Casa Civil , relacionados no Anexo Único desta Portaria, a viajarem em objeto de serviço, com a finalidade de realizar serviço de segurança e proteção da Autoridade , concedendo-lhes o direito à 02 (duas) e 1/2 (meia) diárias dentro do Estado , de acordo com o artigo 3º; alínea “b”, § 1º do art. 4º; art. 5º e seu § 1º; art. 10, do Decreto nº 30.719, de 25 de outubro de 2011, devendo a despesa correr à conta da dotação orçamentária da Casa Civil. CASA CIVIL, em Fortaleza, 23 de dezembro de 2022.Francisco José Moura CavalcanteSECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNARegistre-se e publique-se.ANEXO ÚNICO A QUE SE REFERE A PORTARIA Nº1481/2022, DE 23 DE DEZEMBRO DE 2022NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTALFRANCISCO JOCILANDO FORTE BARBOSA1º SGT PM800.058-3-0V26/12/2022 a 28/12/2022A serviço da Casa Militar no municipio de Juazeiro do Norte/CE2 e 1/261,3320%183,99JONAS OLIVEIRA SAMPAIO SOUSA3º SGT PM799.828-1-4V26/12/2022 a 28/12/2022A serviço da Casa Militar no municipio de Juazeiro do Norte/CE2 e 1/261,3320%183,99","['PORTARIA CC Nº1481/2022 ', 'MILITARES', 'viajarem', 'NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTAL']"
01-02-2023,1,5,CASA CIVIL,8,"PORTARIA CC Nº1482/2022 - O SECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNA DA CASA CIVIL, no uso da competência que lhe foi outorgada pelo Secretário de Estado Chefe da Casa Civil, através da Portaria nº 05/2021, de 14 de janeiro de 2021, combinado com a Portaria CC nº 049/2021, de 29 de março de 2021, esta publicada em DOE nº 073, de 30 de março de 2021 e , no uso de suas atribuições legais, RESOLVE AUTORIZAR os MILITARES da Casa Militar pertencente a estrutura organizacional da Casa Civil , relacionados no Anexo Único desta Portaria, a viajarem em objeto de serviço, com a finalidade de realizar serviço de segurança e proteção da Autoridade , concedendo-lhes o direito à 02 (duas) e 1/2 (meia) diárias dentro do Estado , de acordo com o artigo 3º; alínea “b”, § 1º do art. 4º; art. 5º e seu § 1º; art. 10, do Decreto nº 30.719, de 25 de outubro de 2011, devendo a despesa correr à conta da dotação orçamentária da Casa Civil. CASA CIVIL, em Fortaleza, 15 de dezembro de 2022.Francisco José Moura CavalcanteSECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNARegistre-se e publique-se.ANEXO ÚNICO A QUE SE REFERE A PORTARIA Nº1482/2022, DE 15 DE DEZEMBRO DE 2022NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTALJOSÉ AUREMILTON LOPES CIPRIANOST PM800.019-2-4V16/12/2022 a 18/12/2022A serviço da Casa Militar no municipio de SOBRAL/CE2 e 1/261,3320%183,99FRANCISCO AIRTON CAJUEIRO JUNIOR1º SGT PM799.850-1-5V16/12/2022 a 18/12/2022A serviço da Casa Militar no municipio de SOBRAL/CE2 e 1/261,3320%183,99FABIO SOARES BARBOSA1º SGT PM800.047-5-3V16/12/2022 a 18/12/2022A serviço da Casa Militar no municipio de SOBRAL/CE2 e 1/261,3320%183,99","['PORTARIA CC Nº1482/2022 ', 'MILITARES', 'viajarem', 'NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTAL']"
01-02-2023,1,5,CASA CIVIL,9,"PORTARIA CC Nº1483/2022 - O SECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNA DA CASA CIVIL, no uso da competência que lhe foi outorgada pelo Secretário de Estado Chefe da Casa Civil, através da Portaria nº 05/2021, de 14 de janeiro de 2021, combinado com a Portaria CC nº 049/2021, de 29 de março de 2021, esta publicada em DOE nº 073, de 30 de março de 2021 e , no uso de suas atribuições legais, RESOLVE AUTORIZAR os MILITARES da Casa Militar pertencente a estrutura organizacional da Casa Civil , relacionados no Anexo Único desta Portaria, a viajarem em objeto de serviço, com a finalidade de realizar serviço de segurança e proteção da Autoridade , concedendo-lhes o direito à 01 (uma) e 1/2 (meia) diária dentro do Estado , de acordo com o artigo 3º; alínea “b”, § 1º do art. 4º; art. 5º e seu § 1º; art. 10, do Decreto nº 30.719, de 25 de outubro de 2011, devendo a despesa correr à conta da dotação orçamentária da Casa Civil. CASA CIVIL, em Fortaleza, 20 de dezembro de 2022.Francisco José Moura CavalcanteSECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNARegistre-se e publique-se.ANEXO ÚNICO A QUE SE REFERE A PORTARIA Nº1483/2022, DE 20 DE DEZEMBRO DE 2022NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTALJARBAS ERISSON OLIVEIRA DA MOTACB PM800.101-5-XV21/12/2022 a 22/12/2022A serviço da Casa Militar no municipio de ICAPUI/CE1 e 1/261,33*****92,00THIAGO VENÂNCIO TEIXEIRASD PM800.088-9-9V21/12/2022 a 22/12/2022A serviço da Casa Militar no municipio de ICAPUI/CE1 e 1/261,33*****92,00","['PORTARIA CC Nº1483/2022 ', 'MILITARES', 'viajarem', 'NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTAL']"
01-02-2023,1,5,CASA CIVIL,10,"PORTARIA CC Nº1484/2022 - O SECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNA DA CASA CIVIL, no uso da competência que lhe foi outorgada pelo Secretário de Estado Chefe da Casa Civil, através da Portaria nº 05/2021, de 14 de janeiro de 2021, combinado com a Portaria CC nº 049/2021, de 29 de março de 2021, esta publicada em DOE nº 073, de 30 de março de 2021 e , no uso de suas atribuições legais, RESOLVE AUTORIZAR os MILITARES da Casa Militar pertencente a estrutura organizacional da Casa Civil , relacionados no Anexo Único desta Portaria, a viajarem em objeto de serviço, com a finalidade de realizar serviço de segurança e proteção da Governadora do Estado , concedendo-lhes o direito à 01 (uma) e 1/2 (meia) diária dentro do Estado , de acordo com o artigo 3º; alínea “b”, § 1º do art. 4º; art. 5º e seu § 1º; art. 10, do Decreto nº 30.719, de 25 de outubro de 2011, devendo a despesa correr à conta da dotação orçamentária da Casa Civil. CASA CIVIL, em Fortaleza, 23 de dezembro de 2022.Francisco José Moura CavalcanteSECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNARegistre-se e publique-se.ANEXO ÚNICO A QUE SE REFERE A PORTARIA Nº1484/2022, DE 23 DE DEZEMBRO DE 2022NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTALFRANCISCO FERNANDES DOS SANTOS FILHO1º TEN PM115.855-1-5III26/12/2022 a 27/12/2022A serviço da Casa Militar no municipio de JUAZEIRO DO NORTE/CE1 e 1/277,1020%138,78MATHEUS PAIXÃO MENDONÇASD PM309.045-6-7V26/12/2022 a 27/12/2022A serviço da Casa Militar no municipio de JUAZEIRO DO NORTE/CE1 e 1/261,3320%110,39JOSÉ DANIEL PEREIRA SAMPAIOSD PM308.765-4-7V26/12/2022 a 27/12/2022A serviço da Casa Militar no municipio de JUAZEIRO DO NORTE/CE1 e 1/261,3320%110,39","['PORTARIA CC Nº1484/2022 ', 'MILITARES', 'viajarem', 'NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTAL']"
01-02-2023,1,6,CASA CIVIL,11,"PORTARIA CC Nº1485/2022 - O SECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNA DA CASA CIVIL, no uso da competência que lhe foi outorgada pelo Secretário de Estado Chefe da Casa Civil, através da Portaria nº 05/2021, de 14 de janeiro de 2021, combinado com a Portaria CC nº 049/2021, de 29 de março de 2021, esta publicada em DOE nº 073, de 30 de março de 2021 e , no uso de suas atribuições legais, RESOLVE AUTORIZAR os MILITARES da Casa Militar pertencente a estrutura organizacional da Casa Civil , relacionados no Anexo Único desta Portaria, a viajarem em objeto de serviço, com a finalidade de realizar serviço de interesse da Casa Militar , concedendo-lhes o direito à 01 (uma) e 1/2 (meia) diárias dentro do Estado , de acordo com o artigo 3º; alínea “b”, § 1º do art. 4º; art. 5º e seu § 1º; art. 10, do Decreto nº 30.719, de 25 de outubro de 2011, devendo a despesa correr à conta da dotação orçamentária da Casa Civil. CASA CIVIL, em Fortaleza, 23 de dezembro de 2022.Francisco José Moura CavalcanteSECRETÁRIO EXECUTIVO DE PLANEJAMENTO E GESTÃO INTERNARegistre-se e publique-se.ANEXO ÚNICO A QUE SE REFERE A PORTARIA Nº1485/2022, DE 23 DE DEZEMBRO DE 2022NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTALMARCOS ANTONIO QUINTELA DE MOURAST PM799.823-1-8V26/12/2022 a 27/12/2022A serviço da Casa Militar no municipio de BREJO SANTO/CE1 e 1/261,33*****92,00EMANUEL NEPOMUCENO DOS SANTOS OLIVEIRASD PM800.102-5-7V26/12/2022 a 27/12/2022A serviço da Casa Militar no municipio de BREJO SANTO/CE1 e 1/261,33*****92,00","['PORTARIA CC Nº1485/2022 ', 'MILITARES', 'viajarem', 'NOMECARGO/FUNÇÃOMATRÍCULACLASSEPERÍODOROTEIRODIÁRIASQUANTVALORACRÉSCIMOTOTAL']"
